,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
48,This is inaccurate and just plain wrong. #china Shanghai is being locked down OVER THE NEXT NINE DAYS. Life is not… https://t.co/rGe4Qwco8Z,2022-03-28 01:55:05,1508261361184292867,robindbrant,,,5,42,en,Twitter for iPhone,,,True
49,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 01:54:55,1508261321766322177,Scotty696257152,,,141,0,en,Twitter for Android,,,False
50,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-28 01:07:51,1508249474321297409,Bengelk2,,,141,0,en,Twitter for iPhone,,,False
51,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:35:38,1508211170531942400,JacsUniverse,,,141,0,en,Twitter for Android,,,False
52,3/3 - As to the rest of the Bry's #COVID19 numbers; all misleading propaganda mant to evoke an emotional assessment… https://t.co/FwGzIOivnc,2022-03-27 22:34:28,1508210877052252163,CiceroVicious,,,0,0,en,Twitter Web App,,,False
53,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:33:31,1508210634395168775,scotlandwakeup,,,141,0,en,Twitter for iPhone,,,False
54,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:23:59,1508208237400756231,truther1975,,,141,0,en,Twitter for iPhone,,,False
55,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 22:07:12,1508204013266911236,VictorHugoApazM,,,141,0,en,Twitter for Android,,,False
56,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 20:27:17,1508178867982422019,ReubenW62956441,,,141,0,en,Twitter for iPhone,,,False
57,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 19:38:56,1508166701463977985,Greatdanehansen,,,141,0,en,Twitter for Android,,,False
58,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 18:41:50,1508152331363360772,markjames888,,,141,0,en,Twitter for iPhone,,,False
59,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 18:35:36,1508150762995691527,JulieBalfour9,,,141,0,en,Twitter Web App,,,False
60,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 18:21:21,1508147177142562821,NYoumind,,,141,0,en,Twitter for Android,,,False
61,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 17:18:34,1508131377564241922,PaulBro72701423,,,141,0,en,Twitter for iPad,,,False
62,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 16:28:42,1508118826889662477,Marciahatheral1,,,141,0,en,Twitter for Android,,,False
63,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 16:06:31,1508113243218321410,kez_pettitt,,,141,0,en,Twitter for iPhone,,,False
64,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 16:05:53,1508113085374078984,hmefsww,,,141,0,en,Twitter for iPhone,,,False
65,"RT @USMortality: Why vaccine efficacy (VE) MUST be calculated by taking into account 'total number of tests', and why calculations based on…",2022-03-27 15:58:23,1508111196532006915,jkairo_alberta_,,,50,0,en,Twitter for Android,,,False
66,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 15:58:09,1508111140873768966,jfdwhatyouwant,,,141,0,en,Twitter for Android,,,False
67,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 15:39:31,1508106450794647566,beaglebenn,,,141,0,en,Twitter for Android,,,False
68,"RT @BotheredBoy: Data and science don't lie. The COVID numbers in Ontario are going the wrong way, and the government is misleading the pub…",2022-03-27 15:37:18,1508105890557308937,joycey_marc,,,3,0,en,Twitter for Android,,,False
69,"👉🏿Are you among those who has a cavalier attitude toward #COVID19, because you believed the misleading information… https://t.co/xabTyCyIV1",2022-03-27 14:49:56,1508093972333404161,BiancaJagger,,,1,3,en,Twitter for iPhone,,,False
70,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 14:24:01,1508087449016320004,sarah34414765,,,141,0,en,Twitter for iPhone,,,False
71,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 14:04:43,1508082592339447808,Wendywo39817616,,,141,0,en,Twitter Web App,,,False
72,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 12:43:49,1508062234257276929,gaz_tickle,,,141,0,en,Twitter for iPhone,,,False
73,#Swedish #authorities ..did not engage in any official and open dialogue and misled the public by #withholding corr… https://t.co/daPKBu1vx6,2022-03-27 12:39:13,1508061074934878218,LizGuldvinge,,,0,0,en,Twitter Web App,,,False
74,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 12:01:45,1508051645082578948,Gonzo24Hare,,,141,0,en,Twitter for iPhone,,,False
75,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:48:24,1508048288133566471,barks_dr,,,141,0,en,Twitter Web App,,,False
76,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:30:44,1508043842821447683,Mox3d,,,141,0,en,Twitter for iPhone,,,False
77,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:21:16,1508041460133867520,gilliand25,,,141,0,en,Twitter Web App,,,False
78,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:21:11,1508041439455891458,AssassinofBow,,,141,0,en,Twitter for iPhone,,,False
79,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:20:12,1508041188825260036,DanielH16364058,,,141,0,en,Twitter for Android,,,False
80,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 11:10:58,1508038867995217922,KoolMamma,,,141,0,en,Twitter Web App,,,False
81,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:53:07,1508034372955525128,IMchaffie,,,141,0,en,Twitter Web App,,,False
82,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:48:11,1508033131823366144,scottyfletcher_,,,141,0,en,Twitter Web App,,,False
83,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:35:30,1508029941086048260,antianti69,,,141,0,en,Twitter for Android,,,False
84,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:22:41,1508026716471496707,173oranges,,,141,0,en,Twitter Web App,,,False
85,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:21:51,1508026505661755393,TheIMNewbie,,,141,0,en,Twitter for iPad,,,False
86,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:17:57,1508025526056800259,RejoinTheWorld,,,141,0,en,Twitter for iPhone,,,False
87,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 10:07:56,1508023004206350336,NimesTadpole,,,141,0,en,Twitter Web App,,,False
88,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:36:05,1508014988966993921,beckwith_de,,,141,0,en,Twitter for Android,,,False
89,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:35:06,1508014740517310467,ThisIsZackYoung,,,141,0,en,Twitter for iPhone,,,False
90,"RT @PrashantKishor: On April 23, NITI Aayog and GoI officials used this graph👇🏼to CLAIM slowing down of #Covid19 spread due to the #lockdow…",2022-03-27 09:33:03,1508014223766405122,Sarocktimp,,,1670,0,en,Twitter for iPhone,,,False
91,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:31:11,1508013754864308227,TchuTchx,,,141,0,en,Twitter for Android,,,False
92,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:18:11,1508010485412683780,takeinyourcow,,,141,0,en,Twitter Web App,,,False
93,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:15:33,1508009819533361157,scotpath,,,141,0,en,Twitter Web App,,,False
94,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 09:07:37,1508007824437219330,GutHealthHelp,,,141,0,en,Twitter Web App,,,False
95,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:57:57,1508005393007525896,IamnotabotBoyce,,,141,0,en,Twitter for iPhone,,,False
96,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:55:41,1508004819675537412,TimHowe73500437,,,141,0,en,Twitter Web App,,,False
97,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:51:14,1508003701771980801,BinaryUnicorn,,,141,0,en,Twitter Web App,,,False
98,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:51:07,1508003673980420098,teamgriffiths,,,141,0,en,Twitter for iPhone,,,False
99,"RT @FreedomPodcast1: This advert is misleading @scotgov @NHSScotland @P_H_S_Official 

“They we’re all unvaccinated when they got ill with…",2022-03-27 08:46:14,1508002444235747329,ldwijesinghe,,,141,0,en,Twitter Web App,,,False
